item,pair,form,form_numeric,speaker_id,target_child_id,age,pitch_mean,pitch_mean_scaled,pitch_range,pitch_range_scaled
mommy,mommy_mom,CDS,0, 3890, 3887,13,481.14793, 4.064347e+00,  0.0000000,-2.3022113178
mommy,mommy_mom,CDS,0, 3890, 3887,13,276.66128, 6.213612e-01,250.5418538, 0.0145811181
mommy,mommy_mom,CDS,0, 3890, 3887,13,181.14414,-9.868815e-01,155.4103669,-0.8651118587
mommy,mommy_mom,CDS,0, 3890, 3887,13,149.22409,-1.524326e+00,159.9717971,-0.8229317330
mommy,mommy_mom,CDS,0, 3890, 3887,13,200.29365,-6.644571e-01, 68.2767276,-1.6708477203
mommy,mommy_mom,CDS,0, 3890, 3887,13,190.68257,-8.262808e-01,127.5244920,-1.1229760964
mommy,mommy_mom,CDS,0, 3890, 3887,13,192.59180,-7.941348e-01, 43.5775904,-1.8992437881
mommy,mommy_mom,CDS,0, 3890, 3887,13,168.01094,-1.208008e+00,195.4515925,-0.4948455452
mommy,mommy_mom,CDS,0, 3890, 3887,13,200.97553,-6.529761e-01,139.2910118,-1.0141695890
mommy,mommy_mom,CDS,0, 3888, 3887, 9,194.62709,-7.598662e-01,144.5006833,-0.9659950925
mommy,mommy_mom,CDS,0, 3890, 3887,15,187.83277,-8.742636e-01,181.2211340,-0.6264364078
mommy,mommy_mom,CDS,0, 3884, 3883,14,254.57739, 2.495299e-01,174.4629112,-0.6889305546
mommy,mommy_mom,CDS,0, 3884, 3883,14,154.61346,-1.433584e+00,124.4000423,-1.1518682804
mommy,mommy_mom,CDS,0, 3890, 3887,13,429.17576, 3.189280e+00,106.8424237,-1.3142258163
mommy,mommy_mom,CDS,0, 3881, 3880,13,421.43413, 3.058933e+00,321.7818853, 0.6733467638
mommy,mommy_mom,CDS,0, 3890, 3887,13,182.79614,-9.590664e-01,400.0085220, 1.3967184384
mommy,mommy_mom,CDS,0, 3890, 3887,13,178.72645,-1.027589e+00, 60.3007578,-1.7446025293
mommy,mommy_mom,CDS,0, 3881, 3880,12,237.80938,-3.279675e-02,206.5984596,-0.3917690451
mommy,mommy_mom,CDS,0, 3881, 3880,12,262.75592, 3.872335e-01,367.3723468, 1.0949275688
mommy,mommy_mom,CDS,0, 3881, 3880,12,252.15795, 2.087933e-01,394.0233356, 1.3413726570
mommy,mommy_mom,CDS,0, 3890, 3887,11,220.89025,-3.176676e-01,373.8241786, 1.1545884794
mommy,mommy_mom,CDS,0, 3881, 3880,15,254.86104, 2.543058e-01,185.6095200,-0.5858564437
mommy,mommy_mom,CDS,0, 3881, 3880,15,219.56249,-3.400235e-01,353.7791847, 0.9692298679
mommy,mommy_mom,CDS,0, 3890, 3887,11,193.58434,-7.774231e-01,225.2476754,-0.2193173714
mommy,mommy_mom,CDS,0, 3890, 3887,11,238.95447,-1.351653e-02,399.9591288, 1.3962616931
mommy,mommy_mom,CDS,0, 3881, 3880,15,233.31395,-1.084872e-01,328.8671445, 0.7388650586
mommy,mommy_mom,CDS,0, 3881, 3880,10,227.94270,-1.989241e-01,277.1212082, 0.2603637942
mommy,mommy_mom,CDS,0, 3881, 3880,15,180.80340,-9.926186e-01, 68.0656080,-1.6727999706
mommy,mommy_mom,CDS,0, 3890, 3887,11,217.99461,-3.664223e-01,390.3728316, 1.3076159815
mommy,mommy_mom,CDS,0, 3881, 3880,15,240.84849, 1.837352e-02,286.8306737, 0.3501484582
mommy,mommy_mom,CDS,0, 3881, 3880,15,195.06864,-7.524316e-01,108.7384233,-1.2966932664
mommy,mommy_mom,CDS,0, 3890, 3887,11,171.00818,-1.157543e+00,341.0009931, 0.8510683017
mommy,mommy_mom,CDS,0, 3890, 3887,15,208.50637,-5.261777e-01, 84.2399407,-1.5232338559
mommy,mommy_mom,CDS,0, 3888, 3887, 9,159.66688,-1.348499e+00,128.1624606,-1.1170767192
mommy,mommy_mom,CDS,0, 3881, 3880,15,254.39009, 2.463763e-01,155.6336618,-0.8630470227
mommy,mommy_mom,CDS,0, 3881, 3880,13,270.91322, 5.245798e-01,162.0145322,-0.8040423011
mommy,mommy_mom,CDS,0, 3881, 3880,15,286.38857, 7.851415e-01,191.7910363,-0.5286951749
mommy,mommy_mom,CDS,0, 3881, 3880,15,294.56821, 9.228639e-01,185.1411504,-0.5901875171
mommy,mommy_mom,CDS,0, 3881, 3880,15,198.29394,-6.981267e-01,153.2115492,-0.8854446067
mommy,mommy_mom,CDS,0, 3881, 3880,15,192.48580,-7.959195e-01,144.6857308,-0.9642839349
mommy,mommy_mom,CDS,0, 3881, 3880,15,195.93141,-7.379050e-01, 93.5046840,-1.4375615939
mommy,mommy_mom,CDS,0, 3881, 3880,15,212.59314,-4.573678e-01,256.8822865, 0.0732119068
mommy,mommy_mom,CDS,0, 3881, 3880,13,208.68573,-5.231578e-01,295.9410761, 0.4343935097
mommy,mommy_mom,CDS,0, 3881, 3880,12,227.28648,-2.099730e-01,185.8634726,-0.5835081111
mommy,mommy_mom,CDS,0, 3890, 3887,11,201.57440,-6.428927e-01,170.0702420,-0.7295501266
mommy,mommy_mom,CDS,0, 3879, 3856,15,249.80219, 1.691288e-01,299.8561710, 0.4705968911
mommy,mommy_mom,CDS,0, 3879, 3856,15,230.68860,-1.526908e-01,440.6917921, 1.7729218191
mommy,mommy_mom,CDS,0, 3879, 3856,15,197.16084,-7.172048e-01,339.1933880, 0.8343531479
mommy,mommy_mom,CDS,0, 3881, 3880,10,214.91935,-4.182010e-01,145.2947241,-0.9586524962
mommy,mommy_mom,CDS,0, 3881, 3880,15,260.68498, 3.523647e-01,170.9331064,-0.7215711090
mommy,mommy_mom,CDS,0, 3881, 3880,15,251.86346, 2.038350e-01,317.5753595, 0.6344484844
mommy,mommy_mom,CDS,0, 3890, 3887,15,175.30938,-1.085123e+00,185.9617366,-0.5825994518
mommy,mommy_mom,CDS,0, 3881, 3880,12,268.58887, 4.854441e-01,107.4573522,-1.3085394942
mommy,mommy_mom,CDS,0, 3881, 3880,12,235.61367,-6.976625e-02, 47.4159680,-1.8637498217
mommy,mommy_mom,CDS,0, 3881, 3880,15,333.20077, 1.573329e+00,331.3362084, 0.7616968072
mommy,mommy_mom,CDS,0, 3881, 3880,15,296.63436, 9.576521e-01,306.7094401, 0.5339699433
mommy,mommy_mom,CDS,0, 3881, 3880,15,314.88103, 1.264875e+00,287.2494335, 0.3540207832
mommy,mommy_mom,CDS,0, 3881, 3880,15,218.24518,-3.622033e-01, 72.4035285,-1.6326866668
mommy,mommy_mom,CDS,0, 3881, 3880,13,338.21953, 1.657830e+00,159.9486282,-0.8231459783
mommy,mommy_mom,CDS,0, 3890, 3887,11,184.45468,-9.311412e-01, 77.3577127,-1.5868746950
mommy,mommy_mom,CDS,0, 3881, 3880,12,234.68386,-8.542176e-02,171.4013406,-0.7172412877
mommy,mommy_mom,CDS,0, 3881, 3880,12,287.87027, 8.100893e-01,142.4002160,-0.9854183810
mommy,mommy_mom,CDS,0, 3881, 3880,10,237.80669,-3.284191e-02,129.1759091,-1.1077052323
mommy,mommy_mom,CDS,0, 3890, 3887,15,220.60149,-3.225295e-01, 81.8328288,-1.5454927260
mommy,mommy_mom,CDS,0, 3881, 3880,12,225.49110,-2.402023e-01,129.4644142,-1.1050373883
mommy,mommy_mom,CDS,0, 3881, 3880,12,231.26641,-1.429621e-01,175.2183766,-0.6819446700
mommy,mommy_mom,CDS,0, 3881, 3880,13,251.64353, 2.001319e-01,193.9740699,-0.5085083849
mommy,mommy_mom,CDS,0, 3890, 3887,13,200.52809,-6.605097e-01, 89.5863905,-1.4737945531
mommy,mommy_mom,CDS,0, 3881, 3880,12,187.62411,-8.777769e-01,212.2250739,-0.3397390266
mommy,mommy_mom,CDS,0, 3881, 3880,12,369.02003, 2.176425e+00,296.4353048, 0.4389637058
mommy,mommy_mom,CDS,0, 3881, 3880,12,294.22411, 9.170703e-01,396.9942318, 1.3688449128
mommy,mommy_mom,CDS,0, 3881, 3880,13,238.84494,-1.536064e-02,133.2186196,-1.0703217734
mommy,mommy_mom,CDS,0, 3881, 3880,12,336.52108, 1.629233e+00,150.8579801,-0.9072083594
mommy,mommy_mom,CDS,0, 3881, 3880,12,343.47809, 1.746370e+00,365.8648069, 1.0809871559
mommy,mommy_mom,CDS,0, 3881, 3880,12,233.11636,-1.118141e-01, 67.9879169,-1.6735183900
mommy,mommy_mom,CDS,0, 3890, 3887,11,159.80984,-1.346092e+00, 43.3996528,-1.9008892004
mommy,mommy_mom,CDS,0, 3879, 3856,15,163.36855,-1.286173e+00, 66.0614081,-1.6913330620
mommy,mommy_mom,CDS,0, 3890, 3887,11,186.38983,-8.985587e-01, 95.2063221,-1.4218263300
mommy,mommy_mom,CDS,0, 3890, 3887,15,242.90350, 5.297411e-02,187.5480590,-0.5679305260
mommy,mommy_mom,CDS,0, 3890, 3887,15,245.33655, 9.393997e-02,108.9495501,-1.2947409497
mommy,mommy_mom,CDS,0, 3890, 3887,11,180.24866,-1.001959e+00, 20.0094450,-2.1171814309
mommy,mommy_mom,CDS,0, 3890, 3887,13,205.09443,-5.836253e-01,229.9287380,-0.1760309889
mommy,mommy_mom,CDS,0, 3890, 3887,11,235.09866,-7.843772e-02, 76.8214810,-1.5918332975
mommy,mommy_mom,CDS,0, 3895, 3894,12,181.88533,-9.744019e-01,185.5579557,-0.5863332649
mommy,mommy_mom,CDS,0, 3890, 3887,13,289.06156, 8.301472e-01,232.1448337,-0.1555384699
mommy,mommy_mom,CDS,0, 3890, 3887,13,197.59254,-7.099363e-01,281.0342609, 0.2965482908
mommy,mommy_mom,CDS,0, 3890, 3887,13,181.85502,-9.749122e-01,130.7168899,-1.0934555862
mommy,mommy_mom,CDS,0, 3895, 3894,12,269.05599, 4.933092e-01,197.0762006,-0.4798225874
mommy,mommy_mom,CDS,0, 3895, 3894,12,254.82016, 2.536174e-01,306.5770560, 0.5327457708
mommy,mommy_mom,CDS,0, 3895, 3894,12,248.17964, 1.418096e-01,131.3211127,-1.0878682606
mommy,mommy_mom,CDS,0, 3893, 3892,12,238.40061,-2.284192e-02,324.1431616, 0.6951817868
mommy,mommy_mom,CDS,0, 3895, 3894,12,251.68055, 2.007551e-01,152.6810345,-0.8903503430
mommy,mommy_mom,CDS,0, 3895, 3894,12,233.76427,-1.009051e-01,239.8760112,-0.0840472866
mommy,mommy_mom,CDS,0, 3890, 3887,13,220.63283,-3.220019e-01, 93.8007571,-1.4348237686
mommy,mommy_mom,CDS,0, 3890, 3887,13,209.41354,-5.109035e-01, 90.9912271,-1.4608038506
mommy,mommy_mom,CDS,0, 3895, 3894,12,252.28015, 2.108508e-01,164.9773238,-0.7766449900
mommy,mommy_mom,CDS,0, 3890, 3887,13,219.32572,-3.440100e-01,196.3326612,-0.4866981912
mommy,mommy_mom,CDS,0, 3895, 3894,12,274.66585, 5.877637e-01,245.1159922,-0.0355925146
mommy,mommy_mom,CDS,0, 3890, 3887,15,238.47040,-2.166689e-02, 62.0922786,-1.7280361083
mommy,mommy_mom,CDS,0, 3893, 3892,12,293.74628, 9.090249e-01,224.2691552,-0.2283658719
mommy,mommy_mom,CDS,0, 3893, 3892,12,242.12294, 3.983174e-02,214.9151580,-0.3148634759
mommy,mommy_mom,CDS,0, 3893, 3892,12,244.77172, 8.442969e-02,124.2154188,-1.1535755176
mommy,mommy_mom,CDS,0, 3896, 3894,10,300.36201, 1.020415e+00,174.7486150,-0.6862886153
mommy,mommy_mom,CDS,0, 3893, 3892,12,263.98918, 4.079982e-01,148.2499463,-0.9313251806
mommy,mommy_mom,CDS,0, 3893, 3892,12,329.86179, 1.517110e+00,333.1499514, 0.7784687191
mommy,mommy_mom,CDS,0, 3893, 3892,12,185.90549,-9.067135e-01,380.7131754, 1.2182919107
mommy,mommy_mom,CDS,0, 3896, 3894,10,261.01625, 3.579424e-01,111.9605433,-1.2668979122
mommy,mommy_mom,CDS,0, 3896, 3894,10,241.61404, 3.126326e-02,388.2666306, 1.2881396730
mommy,mommy_mom,CDS,0, 3896, 3894,10,232.40366,-1.238139e-01, 73.3721042,-1.6237301243
mommy,mommy_mom,CDS,0, 3896, 3894,10,232.92115,-1.151009e-01,167.2894290,-0.7552646581
mommy,mommy_mom,CDS,0, 3896, 3894,10,210.85093,-4.867018e-01,337.4795979, 0.8185055118
mommy,mommy_mom,CDS,0, 3896, 3894,10,243.78154, 6.775793e-02, 68.2843596,-1.6707771465
mommy,mommy_mom,CDS,0, 3896, 3894,10,224.50338,-2.568327e-01,143.3998677,-0.9761744750
mommy,mommy_mom,CDS,0, 3895, 3894,12,205.84714,-5.709518e-01,156.4075913,-0.8558903980
mommy,mommy_mom,CDS,0, 3896, 3894,10,251.48967, 1.975413e-01,115.0776425,-1.2380736988
mommy,mommy_mom,CDS,0, 3896, 3894,10,198.62997,-6.924688e-01, 59.1859698,-1.7549111163
mommy,mommy_mom,CDS,0, 3895, 3894,12,249.78659, 1.688661e-01,220.3118955,-0.2649591568
mommy,mommy_mom,CDS,0, 3896, 3894,10,174.12156,-1.105122e+00,215.1391932,-0.3127917940
mommy,mommy_mom,CDS,0, 3896, 3894,10,191.66259,-8.097801e-01,179.4620339,-0.6427030306
mommy,mommy_mom,CDS,0, 3881, 3880,12,301.32908, 1.036698e+00,279.4592132, 0.2819836241
mommy,mommy_mom,CDS,0, 3890, 3887,11,167.93659,-1.209260e+00,380.8065064, 1.2191549545
mommy,mommy_mom,CDS,0, 3890, 3887,11,146.76207,-1.565780e+00,174.2297798,-0.6910863509
mommy,mommy_mom,CDS,0, 3890, 3887,11,273.61360, 5.700467e-01,374.3955827, 1.1598723258
mommy,mommy_mom,CDS,0, 3890, 3887,11,211.53314,-4.752153e-01,425.2191541, 1.6298443651
mommy,mommy_mom,CDS,0, 3890, 3887,11,155.28674,-1.422248e+00,244.7844508,-0.0386583203
mommy,mommy_mom,CDS,0, 3896, 3894,10,245.18945, 9.146310e-02,139.2839065,-1.0142352919
mommy,mommy_mom,CDS,0, 3890, 3887,11,178.58412,-1.029985e+00,198.3873793,-0.4676979504
mommy,mommy_mom,CDS,0, 3890, 3887,13,295.84901, 9.444290e-01,252.9090707, 0.0364710748
mommy,mommy_mom,CDS,0, 3890, 3887,13,312.09402, 1.217950e+00,334.9138681, 0.7947798817
mommy,mommy_mom,CDS,0, 3896, 3894,10,244.81283, 8.512187e-02, 79.3606009,-1.5683537322
mommy,mommy_mom,CDS,0, 3890, 3887,15,171.85803,-1.143234e+00,150.9213427,-0.9066224372
mommy,mommy_mom,CDS,0, 3890, 3887,11,240.54445, 1.325437e-02,324.6483658, 0.6998534743
mommy,mommy_mom,CDS,0, 3896, 3894,10,312.82873, 1.230320e+00,315.1985709, 0.6124700174
mommy,mommy_mom,CDS,0, 3890, 3887,15,192.46996,-7.961862e-01,162.3263655,-0.8011587385
mommy,mommy_mom,CDS,0, 3896, 3894,10,250.04696, 1.732501e-01,205.1924095,-0.4047709693
mommy,mommy_mom,CDS,0, 3896, 3894,10,171.67387,-1.146334e+00,314.6285078, 0.6071985714
mommy,mommy_mom,CDS,0, 3896, 3894,10,247.55190, 1.312402e-01, 89.3245428,-1.4762158920
mommy,mommy_mom,CDS,0, 3890, 3887,13,258.52089, 3.159274e-01,256.4786515, 0.0694794425
mommy,mommy_mom,CDS,0, 3881, 3880,15,313.51657, 1.241902e+00,281.9800163, 0.3052938113
mommy,mommy_mom,CDS,0, 3881, 3880,13,257.29554, 2.952960e-01,354.8457047, 0.9790921137
mommy,mommy_mom,CDS,0, 3881, 3880,12,217.77568,-3.701084e-01, 90.4489685,-1.4658181848
mommy,mommy_mom,CDS,0, 3881, 3880,12,285.27438, 7.663818e-01,274.2623061, 0.2339271621
mommy,mommy_mom,CDS,0, 3881, 3880,12,271.54214, 5.351691e-01,146.7807550,-0.9449109794
mommy,mommy_mom,CDS,0, 3881, 3880,12,211.44507,-4.766983e-01,411.0140190, 1.4984876714
mommy,mommy_mom,CDS,0, 3881, 3880,13,269.08444, 4.937882e-01,374.0226665, 1.1564239221
mommy,mommy_mom,CDS,0, 3879, 3856,15,329.84613, 1.516846e+00, 78.3356511,-1.5778315733
mommy,mommy_mom,CDS,0, 3879, 3856,15,306.82231, 1.129189e+00,242.7426615,-0.0575390067
mommy,mommy_mom,CDS,0, 3879, 3856,15,326.59464, 1.462100e+00,123.9061632,-1.1564352432
mommy,mommy_mom,CDS,0, 3879, 3856,15,309.97561, 1.182282e+00,264.1409651, 0.1403338328
mommy,mommy_mom,CDS,0, 3881, 3880,10,258.14226, 3.095524e-01,237.2995190,-0.1078724381
mommy,mommy_mom,CDS,0, 3890, 3887,15,175.27364,-1.085724e+00,177.8677514,-0.6574455636
mommy,mommy_mom,CDS,0, 3881, 3880,10,257.58311, 3.001379e-01,177.2172013,-0.6634612834
mommy,mommy_mom,CDS,0, 3881, 3880,12,189.89511,-8.395395e-01,146.0763022,-0.9514251439
mommy,mommy_mom,CDS,0, 3881, 3880,12,195.10684,-7.517885e-01,250.2853425, 0.0122091255
mommy,mommy_mom,CDS,0, 3881, 3880,10,283.79569, 7.414847e-01,254.5108110, 0.0512825716
mommy,mommy_mom,CDS,0, 3881, 3880,12,238.69179,-1.793934e-02, 76.9515272,-1.5906307440
mommy,mommy_mom,CDS,0, 3881, 3880,12,215.57036,-4.072398e-01,164.6596920,-0.7795821717
mommy,mommy_mom,CDS,0, 3890, 3887,15,181.84835,-9.750246e-01,240.3214965,-0.0799278271
mommy,mommy_mom,CDS,0, 3881, 3880,12,196.79172,-7.234199e-01,151.7587017,-0.8988792725
mommy,mommy_mom,CDS,0, 3881, 3880,12,202.90114,-6.205542e-01,194.7099465,-0.5017036402
mommy,mommy_mom,CDS,0, 3881, 3880,10,250.83301, 1.864850e-01,243.4465468,-0.0510300896
mommy,mommy_mom,CDS,0, 3881, 3880,12,225.51769,-2.397545e-01,353.0277510, 0.9622812644
mommy,mommy_mom,CDS,0, 3881, 3880,12,269.34361, 4.981518e-01,295.3537900, 0.4289628009
mommy,mommy_mom,CDS,0, 3881, 3880,12,208.47590,-5.266908e-01,177.0399215,-0.6651006126
mommy,mommy_mom,CDS,0, 3881, 3880,15,311.00981, 1.199695e+00,188.7273250,-0.5570257038
mommy,mommy_mom,CDS,0, 3881, 3880,10,246.60664, 1.153247e-01,234.1279160,-0.1372006552
mommy,mommy_mom,CDS,0, 3879, 3856,15,165.49889,-1.250304e+00,121.9962430,-1.1740965191
mommy,mommy_mom,CDS,0, 3881, 3880,13,236.85274,-4.890377e-02, 63.1957481,-1.7178321852
mommy,mommy_mom,CDS,0, 3881, 3880,13,286.21034, 7.821406e-01,207.5016972,-0.3834166925
mommy,mommy_mom,CDS,0, 3901, 3898,22,257.38518, 2.968052e-01,422.9209296, 1.6085923902
mommy,mommy_mom,CDS,0, 3899, 3898,22,142.64254,-1.635141e+00, 95.6790035,-1.4174553852
mommy,mommy_mom,CDS,0, 3901, 3898,22,275.69377, 6.050709e-01,257.5084301, 0.0790019370
mommy,mommy_mom,CDS,0, 3900, 3898,22,285.65261, 7.727500e-01,296.2143077, 0.4369201173
mommy,mommy_mom,CDS,0, 3881, 3880,13,233.24241,-1.096918e-01,161.5239523,-0.8085787555
mommy,mommy_mom,CDS,0, 3890, 3887,15,167.87040,-1.210374e+00,147.5141227,-0.9381294349
mommy,mommy_mom,CDS,0, 3879, 3856,15,223.65589,-2.711021e-01,175.0328014,-0.6836607074
mommy,mommy_mom,CDS,0, 3879, 3856,15,211.12102,-4.821542e-01,103.8444770,-1.3419482111
mommy,mommy_mom,CDS,0, 3881, 3880,12,225.64213,-2.376592e-01,237.3319954,-0.1075721250
mommy,mommy_mom,CDS,0, 3881, 3880,12,209.75174,-5.052091e-01,162.9113033,-0.7957497443
mommy,mommy_mom,CDS,0, 3881, 3880,10,253.46550, 2.308088e-01,191.5928738,-0.5305276088
mommy,mommy_mom,CDS,0, 3881, 3880,12,197.87892,-7.051143e-01,200.0003268,-0.4527828194
mommy,mommy_mom,CDS,0, 3881, 3880,10,228.78536,-1.847360e-01,363.2727120, 1.0570177242
mommy,mommy_mom,CDS,0, 3881, 3880,12,260.08483, 3.422598e-01, 64.6071575,-1.7047807027
mommy,mommy_mom,CDS,0, 3881, 3880,12,302.92224, 1.063522e+00,178.1108150,-0.6551979239
mommy,mommy_mom,CDS,0, 3881, 3880,12,258.74242, 3.196574e-01, 89.8912014,-1.4709759277
mommy,mommy_mom,CDS,0, 3881, 3880,10,245.26306, 9.270256e-02,153.0445578,-0.8869887973
mommy,mommy_mom,CDS,0, 3881, 3880,13,213.73717,-4.381056e-01,174.0203097,-0.6930233475
mommy,mommy_mom,CDS,0, 3890, 3887,15,212.29149,-4.624469e-01,215.5360614,-0.3091219030
mommy,mommy_mom,CDS,0, 3899, 3898,23,151.94155,-1.478572e+00,112.8366199,-1.2587967207
mommy,mommy_mom,CDS,0, 3890, 3887,15,179.27971,-1.018273e+00, 74.4172346,-1.6140656701
mommy,mommy_mom,CDS,0, 3890, 3887,15,191.17500,-8.179896e-01,157.4345865,-0.8463936424
mommy,mommy_mom,CDS,0, 3881, 3880,14,201.14791,-6.500737e-01,181.7266867,-0.6217614971
mommy,mommy_mom,CDS,0, 3881, 3880,10,220.24142,-3.285922e-01,232.1917344,-0.1551047733
mommy,mommy_mom,CDS,0, 3881, 3880,12,228.53239,-1.889953e-01,211.5016825,-0.3464283187
mommy,mommy_mom,CDS,0, 3881, 3880,15,234.74173,-8.444732e-02,326.9320815, 0.7209712845
mommy,mommy_mom,CDS,0, 3881, 3880,15,255.57763, 2.663712e-01,284.1446216, 0.3253101924
mommy,mommy_mom,CDS,0, 3890, 3887,15,166.19100,-1.238651e+00, 74.4296453,-1.6139509071
mommy,mommy_mom,CDS,0, 3890, 3887,15,186.96368,-8.888966e-01,186.8298113,-0.5745722541
mommy,mommy_mom,CDS,0, 3899, 3898,24,153.85291,-1.446390e+00,180.8131038,-0.6302095146
mommy,mommy_mom,CDS,0, 3899, 3898,23,157.76645,-1.380497e+00,114.1077206,-1.2470426902
mommy,mommy_mom,CDS,0, 3881, 3880,12,255.22870, 2.604961e-01,139.4650020,-1.0125606789
mommy,mommy_mom,CDS,0, 3881, 3880,12,322.61344, 1.395067e+00,307.0396899, 0.5370238052
mommy,mommy_mom,CDS,0, 3881, 3880,14,250.85004, 1.867718e-01,247.3048177,-0.0153521671
mommy,mommy_mom,CDS,0, 3881, 3880,15,195.76554,-7.406979e-01,161.0167754,-0.8132686855
mommy,mommy_mom,CDS,0, 3881, 3880,14,239.42555,-5.584915e-03,110.0522643,-1.2845440117
mommy,mommy_mom,CDS,0, 3881, 3880,12,210.31827,-4.956704e-01,144.5084756,-0.9659230365
mommy,mommy_mom,CDS,0, 3881, 3880,12,237.03805,-4.578364e-02,208.7215679,-0.3721363926
mommy,mommy_mom,CDS,0, 3890, 3887,15,193.80761,-7.736639e-01,123.5368488,-1.1598503403
mommy,mommy_mom,CDS,0, 3881, 3880,12,238.70701,-1.768311e-02,309.7559316, 0.5621412387
mommy,mommy_mom,CDS,0, 3881, 3880,12,212.93520,-4.516086e-01,203.2192901,-0.4230166561
mommy,mommy_mom,CDS,0, 3881, 3880,15,236.98334,-4.670487e-02,193.1964572,-0.5156990686
mommy,mommy_mom,CDS,0, 3881, 3880,12,229.02211,-1.807497e-01,298.5855518, 0.4588473133
mommy,mommy_mom,CDS,0, 3881, 3880,10,229.19824,-1.777843e-01,195.9984287,-0.4897888814
mommy,mommy_mom,CDS,0, 3890, 3887,15,169.52729,-1.182477e+00,125.1657273,-1.1447878937
mommy,mommy_mom,CDS,0, 3881, 3880,15,248.22806, 1.426249e-01,150.0715579,-0.9144805054
mommy,mommy_mom,CDS,0, 3881, 3880,15,226.55329,-2.223179e-01,347.6891652, 0.9129146819
mommy,mommy_mom,CDS,0, 3881, 3880,15,277.57415, 6.367313e-01,238.9974726,-0.0921712448
mommy,mommy_mom,CDS,0, 3881, 3880,15,283.61275, 7.384044e-01,291.7850372, 0.3959620885
mommy,mommy_mom,CDS,0, 3881, 3880,15,270.04745, 5.100026e-01,259.1023869, 0.0937414580
mommy,mommy_mom,CDS,0, 3881, 3880,15,306.91493, 1.130748e+00,291.7103417, 0.3952713698
mommy,mommy_mom,CDS,0, 3881, 3880,15,217.70350,-3.713237e-01,208.4860103,-0.3743146240
mommy,mommy_mom,CDS,0, 3881, 3880,15,245.90760, 1.035547e-01,167.8553624,-0.7500314004
mommy,mommy_mom,CDS,0, 3881, 3880,14,211.75722,-4.714425e-01,393.7856810, 1.3391750351
mommy,mommy_mom,CDS,0, 3881, 3880,15,231.23590,-1.434757e-01, 76.5257609,-1.5945678585
mommy,mommy_mom,CDS,0, 3881, 3880,15,366.11054, 2.127437e+00,264.1351579, 0.1402801331
mommy,mommy_mom,CDS,0, 3881, 3880,10,269.41173, 4.992989e-01,130.2643306,-1.0976404596
mommy,mommy_mom,CDS,0, 3881, 3880,15,217.57401,-3.735039e-01,207.1526573,-0.3866443087
mommy,mommy_mom,CDS,0, 3899, 3898,23,167.04062,-1.224345e+00,189.5310846,-0.5495932362
mommy,mommy_mom,CDS,0, 3881, 3880,10,214.20537,-4.302225e-01,191.9363476,-0.5273514625
mommy,mommy_mom,CDS,0, 3881, 3880,15,238.70747,-1.767526e-02,385.8768273, 1.2660408577
mommy,mommy_mom,CDS,0, 3881, 3880,15,297.19666, 9.671196e-01,296.9726935, 0.4439330079
mommy,mommy_mom,CDS,0, 3890, 3887,15,233.18344,-1.106846e-01,383.4798330, 1.2438755456
mommy,mommy_mom,CDS,0, 3899, 3898,24,138.63269,-1.702656e+00,245.4734533,-0.0322870268
mommy,mommy_mom,CDS,0, 3900, 3898,24,246.32668, 1.106110e-01,107.6178929,-1.3070549534
mommy,mommy_mom,CDS,0, 3900, 3898,24,292.58224, 8.894258e-01,395.6454146, 1.3563722282
mommy,mommy_mom,CDS,0, 3899, 3898,24,159.89890,-1.344592e+00, 91.1152987,-1.4596565448
mommy,mommy_mom,CDS,0, 3899, 3898,24,157.13242,-1.391172e+00,193.9578450,-0.5086584184
mommy,mommy_mom,CDS,0, 3900, 3898,25,220.15255,-3.300885e-01,320.9230264, 0.6654047868
mommy,mommy_mom,CDS,0, 3900, 3898,25,319.20240, 1.337635e+00,393.5569043, 1.3370595075
mommy,mommy_mom,CDS,0, 3899, 3898,25,162.29975,-1.304169e+00,179.7662350,-0.6398900442
mommy,mommy_mom,CDS,0, 3899, 3898,26,167.02384,-1.224628e+00,303.2857091, 0.5023102664
mommy,mommy_mom,CDS,0, 3900, 3898,26,277.67036, 6.383513e-01,422.2148333, 1.6020630275
mommy,mommy_mom,CDS,0, 3900, 3898,26,193.09811,-7.856099e-01,298.5807127, 0.4588025656
mommy,mommy_mom,CDS,0, 3900, 3898,26,158.26515,-1.372100e+00,286.8905503, 0.3507021446
mommy,mommy_mom,CDS,0, 3900, 3898,26,206.03534,-5.677831e-01,239.4112291,-0.0883451861
mommy,mommy_mom,CDS,0, 3900, 3898,26,327.55154, 1.478211e+00, 98.9491284,-1.3872161233
mommy,mommy_mom,CDS,0, 3900, 3898,26,238.75261,-1.691525e-02,192.3563436,-0.5234677059
mommy,mommy_mom,CDS,0, 3900, 3898,26,236.39319,-5.664136e-02,265.7766519, 0.1554592365
mommy,mommy_mom,CDS,0, 3900, 3898,26,239.23472,-8.797965e-03,454.5009863, 1.9006171969
mommy,mommy_mom,CDS,0, 3900, 3898,26,211.39232,-4.775863e-01,292.2304100, 0.4000805083
mommy,mommy_mom,CDS,0, 3900, 3898,26,202.01456,-6.354818e-01,238.7999505,-0.0939977572
mommy,mommy_mom,CDS,0, 3899, 3898,26,112.22605,-2.147270e+00,350.5653103, 0.9395107614
