item,transcript_id,corpus_name,target_child_name,media_start,media_end,audio_file,token,pitch_mean,pitch_min,pitch_max,pitch_range
potty,42402,Providence,Naima,275.093,280.478,10609,7260,,,,
potty,42402,Providence,Naima,310.678,314.076,10609,7261,,,,
potty,42402,Providence,Naima,471.086,477.645,10609,7262,,,,
potty,42402,Providence,Naima,482.3,486.43,10609,7263,,,,
potty,42402,Providence,Naima,513.414,518.325,10609,7264,,,,
potty,42402,Providence,Naima,724.465,726.315,10609,7265,,,,
potty,42402,Providence,Naima,1239.778,1242.698,10609,7266,,,,
potty,42402,Providence,Naima,1242.698,1245.69,10609,7267,,,,
potty,42402,Providence,Naima,1245.69,1250.073,10609,7268,,,,
potty,42403,Providence,Naima,1324.283,1330.093,10604,7269,,,,
potty,42403,Providence,Naima,1355.546,1360.561,10604,7270,,,,
potty,42403,Providence,Naima,1360.561,1366.72,10604,7271,,,,
potty,42403,Providence,Naima,1374.063,1379.465,10604,7272,,,,
potty,42403,Providence,Naima,1379.465,1384.9,10604,7273,,,,
potty,42403,Providence,Naima,1402.8,1404.39,10604,7274,,,,
potty,42403,Providence,Naima,1404.39,1414.611,10604,7275,,,,
potty,42403,Providence,Naima,1557.956,1562.816,10604,7276,,,,
potty,42403,Providence,Naima,1562.816,1567.693,10604,7277,,,,
potty,42401,Providence,Naima,2525.978,2531.948,10524,7278,,,,
potty,42401,Providence,Naima,2531.948,2535.43,10524,7279,,,,
potty,42401,Providence,Naima,2551.065,2552.745,10524,7280,,,,
potty,42360,Providence,Lily,2891.665,2893.673,20819,7281,,,,
potty,42360,Providence,Lily,2893.673,2896.94,20819,7282,,,,
potty,42360,Providence,Lily,2902.516,2904.716,20819,7283,,,,
potty,42404,Providence,Naima,3630.705,3632.306,10620,7284,,,,
potty,42404,Providence,Naima,3632.306,3637.25,10620,7285,,,,
potty,42414,Providence,Naima,1883.391,1884.733,10910,7286,,,,
potty,42414,Providence,Naima,2905.901,2909.998,10910,7287,,,,
potty,42430,Providence,Naima,241.966,243.321,20110,7288,,,,
potty,42430,Providence,Naima,243.321,245.453,20110,7289,,,,
potty,42430,Providence,Naima,245.453,248.435,20110,7290,,,,
potty,42430,Providence,Naima,248.435,250.428,20110,7291,,,,
potty,42430,Providence,Naima,268.876,272.345,20110,7292,,,,
potty,42430,Providence,Naima,345.303,348.248,20110,7293,,,,
potty,42430,Providence,Naima,544.76,546.528,20110,7294,,,,
potty,42406,Providence,Naima,1936.843,1941.151,10710,7295,,,,
potty,42431,Providence,Naima,84.65,86.178,20116,7296,,,,
potty,42431,Providence,Naima,90.728,92.385,20116,7297,,,,
potty,42431,Providence,Naima,99.706,103.03,20116,7298,,,,
potty,42431,Providence,Naima,147.343,151.43,20116,7299,,,,
potty,42431,Providence,Naima,205.721,207.305,20116,7300,,,,
potty,42431,Providence,Naima,248.505,251.141,20116,7301,,,,
potty,42431,Providence,Naima,255.941,259.006,20116,7302,,,,
potty,42431,Providence,Naima,357.573,361.706,20116,7303,,,,
potty,42431,Providence,Naima,378.006,379.753,20116,7304,,,,
potty,42431,Providence,Naima,412.246,413.475,20116,7305,,,,
potty,42431,Providence,Naima,451.08,456.956,20116,7306,,,,
potty,42431,Providence,Naima,525.748,527.328,20116,7307,,,,
potty,42431,Providence,Naima,542.108,544.306,20116,7308,,,,
potty,42431,Providence,Naima,652.881,655.645,20116,7309,,,,
potty,42431,Providence,Naima,800,802.343,20116,7310,,,,
potty,42431,Providence,Naima,820.381,825.028,20116,7311,,,,
potty,42436,Providence,Naima,1334.626,1337.786,20306,7312,,,,
potty,42436,Providence,Naima,1340.166,1341.743,20306,7313,,,,
potty,42436,Providence,Naima,1343.275,1345.046,20306,7314,,,,
potty,42436,Providence,Naima,1348.528,1351.623,20306,7315,,,,
potty,42436,Providence,Naima,1371.193,1373.421,20306,7316,,,,
potty,42435,Providence,Naima,2302.441,2307.255,20217,7317,,,,
potty,42440,Providence,Naima,1533.16,1539.831,20416,7318,,,,
potty,42429,Providence,Naima,4593.6,4597.991,20100,7319,,,,
potty,42429,Providence,Naima,4599.625,4600.885,20100,7320,,,,
potty,42437,Providence,Naima,1187.59,1191.151,20316,7321,,,,
potty,42450,Providence,Naima,485.805,488.555,20611,7322,,,,
potty,42438,Providence,Naima,585.208,587.083,20324,7323,,,,
potty,42438,Providence,Naima,590.608,591.656,20324,7324,,,,
potty,42438,Providence,Naima,597.06,598.343,20324,7325,,,,
potty,42438,Providence,Naima,609.298,611.948,20324,7326,,,,
potty,42438,Providence,Naima,628.081,633.665,20324,7327,,,,
potty,42450,Providence,Naima,713.235,715.815,20611,7328,,,,
potty,42438,Providence,Naima,662.275,673.411,20324,7329,,,,
potty,42450,Providence,Naima,801.595,804.215,20611,7330,,,,
potty,42450,Providence,Naima,813.84,818.925,20611,7331,,,,
potty,42450,Providence,Naima,1097.165,1099.46,20611,7332,,,,
potty,42450,Providence,Naima,1108.685,1112.08,20611,7333,,,,
potty,42450,Providence,Naima,1121.715,1132.525,20611,7334,,,,
potty,42450,Providence,Naima,1139.615,1142.275,20611,7335,,,,
potty,42450,Providence,Naima,1150.085,1156.01,20611,7336,,,,
potty,42450,Providence,Naima,1197.805,1203.03,20611,7337,,,,
potty,42450,Providence,Naima,1203.03,1205.95,20611,7338,,,,
potty,42450,Providence,Naima,1617.435,1622.77,20611,7339,,,,
potty,42450,Providence,Naima,1925.7,1931.515,20611,7340,,,,
potty,42450,Providence,Naima,2061.665,2065.19,20611,7341,,,,
potty,42448,Providence,Naima,1200.26,1202.166,20519,7342,,,,
potty,42450,Providence,Naima,2449.71,2455.235,20611,7343,,,,
potty,42450,Providence,Naima,2458.77,2462.915,20611,7344,,,,
potty,42452,Providence,Naima,1882.02,1885.05,20703,7345,,,,
potty,42447,Providence,Naima,543.811,544.731,20518,7346,,,,
potty,42447,Providence,Naima,544.278,545.896,20518,7347,,,,
potty,42447,Providence,Naima,571.411,573.623,20518,7348,,,,
potty,42460,Providence,Naima,48.98,52.94,21001,7349,,,,
potty,42456,Providence,Naima,2020.168,2022.03,20811,7350,,,,
potty,42456,Providence,Naima,2054.326,2062.451,20811,7351,,,,
potty,42456,Providence,Naima,2109.631,2112.91,20811,7352,,,,
potty,42456,Providence,Naima,2218.268,2222.531,20811,7353,,,,
potty,42456,Providence,Naima,2235.59,2238.475,20811,7354,,,,
potty,42456,Providence,Naima,2255.958,2257.463,20811,7355,,,,
potty,42456,Providence,Naima,2265.021,2269.775,20811,7356,,,,
potty,42456,Providence,Naima,2269.775,2271.996,20811,7357,,,,
potty,42456,Providence,Naima,2356.24,2359.33,20811,7358,,,,
potty,42456,Providence,Naima,2395.346,2402.983,20811,7359,,,,
potty,42456,Providence,Naima,2402.983,2406.28,20811,7360,,,,
potty,42456,Providence,Naima,2422.281,2427.958,20811,7361,,,,
potty,42456,Providence,Naima,2432.263,2435.215,20811,7362,,,,
potty,42456,Providence,Naima,2491.633,2494.555,20811,7363,,,,
potty,42460,Providence,Naima,576.37,580.94,21001,7364,,,,
potty,42454,Providence,Naima,2798.141,2801.723,20720,7365,,,,
potty,42446,Providence,Naima,2.011,3.661,20517,7366,,,,
potty,42446,Providence,Naima,7.058,8.228,20517,7367,,,,
potty,42458,Providence,Naima,1830.828,1832.93,20917,7368,,,,
potty,42462,Providence,Naima,344.066,345.19,021008b,7369,,,,
potty,42448,Providence,Naima,3783.375,3784.978,20519,7370,,,,
potty,42459,Providence,Naima,1626.201,1628.728,20923,7371,,,,
potty,42447,Providence,Naima,3155.245,3156.276,20518,7372,,,,
potty,42459,Providence,Naima,2842.493,2843.96,20923,7373,,,,
potty,42459,Providence,Naima,2849.733,2851.278,20923,7374,,,,
potty,42460,Providence,Naima,3474.465,3476.693,21001,7375,,,,
potty,42459,Providence,Naima,2859.366,2862.22,20923,7376,,,,
potty,42459,Providence,Naima,2869.696,2872.446,20923,7377,,,,
potty,42464,Providence,Naima,453.401,456.53,21027,7378,,,,
potty,42459,Providence,Naima,3158.27,3159.33,20923,7379,,,,
potty,42459,Providence,Naima,3815.013,3817.098,20923,7380,,,,
potty,42459,Providence,Naima,3833.126,3839.013,20923,7381,,,,
potty,42446,Providence,Naima,3071.235,3073.091,20517,7382,,,,
potty,42446,Providence,Naima,3078.428,3079.626,20517,7383,,,,
potty,42466,Providence,Naima,3848.43,3852.795,21123,7384,,,,
potty,42446,Providence,Naima,3110.126,3113.343,20517,7385,,,,
potty,42446,Providence,Naima,3133.343,3137.883,20517,7386,,,,
potty,42483,Providence,Violet,2404.875,2406.795,10704,7387,,,,
potty,42470,Providence,Naima,959.801,961.848,30325,7388,,,,
potty,42467,Providence,Naima,897.371,900.163,30000,7389,,,,
potty,42467,Providence,Naima,950.33,961.196,30000,7390,,,,
potty,42467,Providence,Naima,976.133,985.02,30000,7391,,,,
potty,42467,Providence,Naima,1108.37,1115.765,30000,7392,,,,
potty,42467,Providence,Naima,1115.765,1122.506,30000,7393,,,,
potty,42509,Providence,Violet,760.555,762.923,20819,7394,,,,
potty,42501,Providence,Violet,1892.501,1895.471,20501,7395,,,,
potty,42501,Providence,Violet,2082.641,2085.301,20501,7396,,,,
potty,42528,Providence,William,1013.293,1019.045,10619,7397,,,,
potty,42528,Providence,William,1024.016,1038,10619,7398,,,,
potty,42533,Providence,William,710.453,721.581,10829,7399,,,,
potty,42507,Providence,Violet,1728.84,1731.617,20724,7400,,,,
potty,42532,Providence,William,3284.07,3285.355,10814,7401,,,,
potty,42551,Providence,William,1501.425,1502.835,20529,7402,,,,
bathroom,42229,Providence,Alex,561.575,562.843,20509,7403,,,,
bathroom,42239,Providence,Alex,2589.031,2593.446,20926,7404,,,,
bathroom,42318,Providence,Lily,2539.85,2544.128,10701,7405,,,,
bathroom,42318,Providence,Lily,2548.235,2551.425,10701,7406,,,,
bathroom,42318,Providence,Lily,2554.393,2558.305,10701,7407,,,,
bathroom,42322,Providence,Lily,1119.013,1125,10827,7408,,,,
bathroom,42324,Providence,Lily,1331.011,1338.716,10925,7409,,,,
bathroom,42336,Providence,Lily,609.29,610.515,20201,7410,,,,
bathroom,42327,Providence,Lily,2313.433,2331.64,11107,7411,,,,
bathroom,42336,Providence,Lily,1739.82,1743.816,20201,7412,,,,
bathroom,42351,Providence,Lily,1290.456,1293.313,20618,7413,,,,
bathroom,42359,Providence,Lily,848.283,854.678,20813,7414,,,,
bathroom,42363,Providence,Lily,2524.115,2525.906,20918,7415,,,,
bathroom,42363,Providence,Lily,2533.151,2535.233,20918,7416,,,,
bathroom,42377,Providence,Lily,486.637,488.748,30420,7417,,,,
bathroom,42380,Providence,Lily,555.75,561.653,30823,7418,,,,
bathroom,42390,Providence,Naima,63.481,65.521,10207,7419,,,,
bathroom,42377,Providence,Lily,3085.493,3087.578,30420,7420,,,,
bathroom,42391,Providence,Naima,3154.96,3156.786,10221,7421,,,,
bathroom,42398,Providence,Naima,578.333,585.378,10423,7422,,,,
bathroom,42398,Providence,Naima,585.378,587.965,10423,7423,,,,
bathroom,42376,Providence,Lily,3538.963,3548.537,30323,7424,,,,
bathroom,42376,Providence,Lily,3556.673,3562.547,30323,7425,,,,
bathroom,42402,Providence,Naima,1242.698,1245.69,10609,7426,,,,
bathroom,42368,Providence,Lily,1840.611,1844.341,21106,7427,,,,
bathroom,42368,Providence,Lily,1900.12,1904.245,21106,7428,,,,
bathroom,42402,Providence,Naima,1513.241,1515.275,10609,7429,,,,
bathroom,42397,Providence,Naima,2437.02,2439.55,10416,7430,,,,
bathroom,42403,Providence,Naima,1106.11,1110.183,10604,7431,,,,
bathroom,42403,Providence,Naima,1360.561,1366.72,10604,7432,,,,
bathroom,42403,Providence,Naima,1557.956,1562.816,10604,7433,,,,
bathroom,42403,Providence,Naima,1850.676,1852.018,10604,7434,,,,
bathroom,42411,Providence,Naima,1456.24,1461.555,10818,7435,,,,
bathroom,42402,Providence,Naima,3580.94,3582.62,10609,7436,,,,
bathroom,42405,Providence,Naima,2284.415,2286.75,10700,7437,,,,
bathroom,42405,Providence,Naima,2286.75,2290.69,10700,7438,,,,
bathroom,42412,Providence,Naima,2185.816,2189.598,10821,7439,,,,
bathroom,42403,Providence,Naima,3744,3747.78,10604,7440,,,,
bathroom,42403,Providence,Naima,4655.476,4666.896,10604,7441,,,,
bathroom,42420,Providence,Naima,3215.29,3217.645,11018,7442,,,,
bathroom,42406,Providence,Naima,1936.843,1941.151,10710,7443,,,,
bathroom,42431,Providence,Naima,342.458,345.008,20116,7444,,,,
bathroom,42431,Providence,Naima,345.008,347.008,20116,7445,,,,
bathroom,42422,Providence,Naima,3313.415,3320.258,11012,7446,,,,
bathroom,42444,Providence,Naima,1210.891,1212.296,20514,7447,,,,
bathroom,42448,Providence,Naima,3272.608,3278.006,20519,7448,,,,
bathroom,42459,Providence,Naima,1692.906,1696.35,20923,7449,,,,
bathroom,42446,Providence,Naima,1531.55,1533.075,20517,7450,,,,
bathroom,42479,Providence,Violet,2364.743,2371.218,10603,7451,,,,
bathroom,42470,Providence,Naima,937.923,940.776,30325,7452,,,,
bathroom,42470,Providence,Naima,943.718,944.966,30325,7453,,,,
bathroom,42463,Providence,Naima,850.293,855.47,21018,7454,,,,
bathroom,42463,Providence,Naima,2464.34,2469.881,21018,7455,,,,
bathroom,42495,Providence,Violet,1305.853,1308.66,20119,7456,,,,
bathroom,42469,Providence,Naima,3965.308,3966.823,30101,7457,,,,
bathroom,42517,Providence,Violet,195.473,198.565,30400,7458,,,,
bathroom,42523,Providence,Violet,384.428,388.895,31018,7459,,,,
bathroom,42528,Providence,William,1024.016,1038,10619,7460,,,,
bathroom,42507,Providence,Violet,944.721,947.008,20724,7461,,,,
bathroom,42507,Providence,Violet,988.17,991.37,20724,7462,,,,
bathroom,42507,Providence,Violet,997.05,998.993,20724,7463,,,,
bathroom,42507,Providence,Violet,1001.633,1004.546,20724,7464,,,,
bathroom,42507,Providence,Violet,1997.505,1999.283,20724,7465,,,,
bathroom,42507,Providence,Violet,2294.4,2297.625,20724,7466,,,,
bathroom,42552,Providence,William,2735.151,2737.108,20612,7467,,,,
night night,42204,Providence,Alex,906.091,908.68,10427,7468,,,,
night night,42204,Providence,Alex,908.68,911.255,10427,7469,,,,
night night,42204,Providence,Alex,949.426,952.863,10427,7470,,,,
night night,42209,Providence,Alex,815.341,817.175,10811,7471,,,,
night night,42206,Providence,Alex,3186.373,3188.38,10526,7472,,,,
night night,42206,Providence,Alex,3188.38,3190.59,10526,7473,,,,
night night,42206,Providence,Alex,3193.57,3195.678,10526,7474,,,,
night night,42313,Providence,Lily,638.961,641.498,10423,7475,,,,
night night,42313,Providence,Lily,690.05,692.976,10423,7476,,,,
night night,42315,Providence,Lily,1268.123,1270.958,10521,7477,,,,
night night,42323,Providence,Lily,1451.993,1453.571,10912,7478,,,,
night night,42323,Providence,Lily,1477.975,1479.52,10912,7479,,,,
night night,42323,Providence,Lily,1479.52,1482.66,10912,7480,,,,
night night,42323,Providence,Lily,1500.303,1502.115,10912,7481,,,,
night night,42323,Providence,Lily,1502.115,1505.418,10912,7482,,,,
night night,42327,Providence,Lily,892.893,894.632,11107,7483,,,,
night night,42323,Providence,Lily,2896.458,2899.151,10912,7484,,,,
night night,42365,Providence,Lily,2892.426,2896.156,21008,7485,,,,
night night,42364,Providence,Lily,390.786,392.345,20923,7486,,,,
night night,42364,Providence,Lily,399.735,400.306,20923,7487,,,,
night night,42384,Providence,Lily,3184.04,3185.55,40002,7488,,,,
night night,42472,Providence,Violet,587.42,590.286,10200,7489,,,,
night night,42472,Providence,Violet,590.286,592.78,10200,7490,,,,
night night,42472,Providence,Violet,592.78,597.598,10200,7491,,,,
night night,42475,Providence,Violet,622.011,625.681,10309,7492,,,,
night night,42479,Providence,Violet,913.035,915.463,10603,7493,,,,
night night,42479,Providence,Violet,918.011,925.315,10603,7494,,,,
night night,42479,Providence,Violet,964.658,970.576,10603,7495,,,,
night night,42496,Providence,Violet,2557.72,2559.978,20110,7496,,,,
goodnight,42204,Providence,Alex,899.51,906.091,10427,7497,,,,
goodnight,42305,Providence,Lily,703.055,704.556,10102,7498,,,,
goodnight,42305,Providence,Lily,704.556,707.073,10102,7499,,,,
goodnight,42318,Providence,Lily,1093.721,1097.791,10701,7500,,,,
goodnight,42318,Providence,Lily,1525.038,1526.183,10701,7501,,,,
goodnight,42318,Providence,Lily,1526.183,1527.165,10701,7502,,,,
goodnight,42328,Providence,Lily,707.178,710.638,11126,7503,,,,
goodnight,42339,Providence,Lily,1064.636,1067.626,20227,7504,,,,
goodnight,42339,Providence,Lily,1079.281,1081.575,20227,7505,,,,
goodnight,42339,Providence,Lily,1103.896,1105.525,20227,7506,,,,
goodnight,42339,Providence,Lily,1107.46,1110.621,20227,7507,,,,
goodnight,42339,Providence,Lily,1110.621,1112.286,20227,7508,,,,
goodnight,42339,Providence,Lily,1115.553,1118.485,20227,7509,,,,
goodnight,42339,Providence,Lily,1129.705,1131.64,20227,7510,,,,
goodnight,42339,Providence,Lily,1156.52,1160.57,20227,7511,,,,
goodnight,42339,Providence,Lily,1160.57,1167.39,20227,7512,,,,
goodnight,42339,Providence,Lily,1167.39,1168.906,20227,7513,,,,
goodnight,42339,Providence,Lily,1168.906,1170.306,20227,7514,,,,
goodnight,42339,Providence,Lily,1170.306,1171.441,20227,7515,,,,
goodnight,42339,Providence,Lily,1171.441,1172.373,20227,7516,,,,
goodnight,42339,Providence,Lily,1172.373,1173.508,20227,7517,,,,
goodnight,42339,Providence,Lily,1173.508,1174.486,20227,7518,,,,
goodnight,42339,Providence,Lily,1174.486,1175.42,20227,7519,,,,
goodnight,42339,Providence,Lily,1191.168,1194.498,20227,7520,,,,
goodnight,42339,Providence,Lily,1213.648,1219.31,20227,7521,,,,
goodnight,42339,Providence,Lily,1221.1,1222.986,20227,7522,,,,
goodnight,42339,Providence,Lily,1222.986,1224.66,20227,7523,,,,
goodnight,42339,Providence,Lily,1226.373,1227.653,20227,7524,,,,
goodnight,42339,Providence,Lily,1230.305,1232.25,20227,7525,,,,
goodnight,42353,Providence,Lily,3283.527,3286.592,20700,7526,,,,
goodnight,42362,Providence,Lily,1574.243,1577.105,20909,7527,,,,
goodnight,42362,Providence,Lily,1677.995,1684.863,20909,7528,,,,
goodnight,42371,Providence,Lily,2290.533,2292.263,30010,7529,,,,
goodnight,42371,Providence,Lily,2292.263,2294.157,30010,7530,,,,
goodnight,42371,Providence,Lily,2296.32,2298.588,30010,7531,,,,
goodnight,42371,Providence,Lily,2444.435,2448.977,30010,7532,,,,
goodnight,42371,Providence,Lily,2448.977,2450.442,30010,7533,,,,
goodnight,42387,Providence,Naima,710.075,713.966,10026,7534,,,,
goodnight,42387,Providence,Naima,717.72,719.241,10026,7535,,,,
goodnight,42387,Providence,Naima,1168.49,1172.823,10026,7536,,,,
goodnight,42387,Providence,Naima,1172.823,1176.34,10026,7537,,,,
goodnight,42387,Providence,Naima,1176.34,1180.01,10026,7538,,,,
goodnight,42421,Providence,Naima,1193.3,1198.363,11027,7539,,,,
goodnight,42440,Providence,Naima,676.665,679.875,20416,7540,,,,
goodnight,42461,Providence,Naima,358.106,383.961,021008a,7541,,,,
goodnight,42461,Providence,Naima,536.315,541.565,021008a,7542,,,,
goodnight,42461,Providence,Naima,541.565,542.666,021008a,7543,,,,
goodnight,42461,Providence,Naima,608.491,610.715,021008a,7544,,,,
goodnight,42475,Providence,Violet,609.358,613.96,10309,7545,,,,
goodnight,42531,Providence,William,2045.618,2046.633,10802,7546,,,,
goodnight,42536,Providence,William,1129.505,1131.195,11012,7547,,,,
goodnight,42536,Providence,William,2282.38,2285.448,11012,7548,,,,
dolly,42336,Providence,Lily,1210.513,1215.493,20201,7549,,,,
dolly,42391,Providence,Naima,2647.686,2650.31,10221,7550,,,,
dolly,42391,Providence,Naima,2701.248,2705.223,10221,7551,,,,
dolly,42391,Providence,Naima,2707.018,2707.906,10221,7552,,,,
dolly,42391,Providence,Naima,2723.78,2727.021,10221,7553,,,,
dolly,42391,Providence,Naima,2748.058,2750.253,10221,7554,,,,
dolly,42391,Providence,Naima,2750.253,2751.186,10221,7555,,,,
dolly,42391,Providence,Naima,2751.186,2753.748,10221,7556,,,,
dolly,42391,Providence,Naima,2812.911,2818.77,10221,7557,,,,
dolly,42391,Providence,Naima,2884.458,2890.983,10221,7558,,,,
dolly,42391,Providence,Naima,2921.988,2923.358,10221,7559,,,,
dolly,42391,Providence,Naima,2931.891,2934.721,10221,7560,,,,
dolly,42391,Providence,Naima,2980.396,2992.706,10221,7561,,,,
dolly,42403,Providence,Naima,362.296,368.075,10604,7562,,,,
dolly,42394,Providence,Naima,1680.421,1683.476,10325,7563,,,,
dolly,42394,Providence,Naima,1688.255,1693.765,10325,7564,,,,
dolly,42394,Providence,Naima,1698.096,1702.09,10325,7565,,,,
dolly,42439,Providence,Naima,1888.4,1892.65,20411,7566,,,,
dolly,42439,Providence,Naima,1904,1905.743,20411,7567,,,,
dolly,42453,Providence,Naima,780.37,786.54,20713,7568,,,,
dolly,42457,Providence,Naima,2094.005,2100.275,20819,7569,,,,
dolly,42446,Providence,Naima,107.408,112.166,20517,7570,,,,
dolly,42446,Providence,Naima,599.793,600.696,20517,7571,,,,
dolly,42446,Providence,Naima,612.105,614.598,20517,7572,,,,
dolly,42475,Providence,Violet,565.178,567.443,10309,7573,,,,
dolly,42475,Providence,Violet,567.443,570.055,10309,7574,,,,
dolly,42475,Providence,Violet,602.301,604.331,10309,7575,,,,
dolly,42476,Providence,Violet,486.451,492.385,10326,7576,,,,
dolly,42483,Providence,Violet,1795.631,1798.433,10704,7577,,,,
dolly,42483,Providence,Violet,1801.848,1803.123,10704,7578,,,,
dolly,42483,Providence,Violet,1804.768,1806.281,10704,7579,,,,
dolly,42483,Providence,Violet,1808.45,1809.706,10704,7580,,,,
dolly,42484,Providence,Violet,412.443,415.573,10722,7581,,,,
dolly,42489,Providence,Violet,793.018,794.275,11012,7582,,,,
dolly,42500,Providence,Violet,460.886,463,20319,7583,,,,
dolly,42502,Providence,Violet,1602.653,1603.951,20515,7584,,,,
dolly,42502,Providence,Violet,1625.44,1626.523,20515,7585,,,,
dolly,42518,Providence,Violet,144.971,146.42,30424,7586,,,,
dolly,42528,Providence,William,3501.393,3503.296,10619,7587,,,,
dolly,42528,Providence,William,3503.296,3508.255,10619,7588,,,,
doll,42305,Providence,Lily,32.785,35.13,10102,7589,,,,
doll,42305,Providence,Lily,398.72,401.233,10102,7590,,,,
doll,42308,Providence,Lily,1475.196,1478.378,10213,7591,,,,
doll,42308,Providence,Lily,1479.408,1481.216,10213,7592,,,,
doll,42309,Providence,Lily,821.761,823.826,10228,7593,,,,
doll,42313,Providence,Lily,1778.316,1779.355,10423,7594,,,,
doll,42318,Providence,Lily,891.413,893.491,10701,7595,,,,
doll,42311,Providence,Lily,3312.36,3324.708,10313,7596,,,,
doll,42319,Providence,Lily,2659.346,2660.983,10719,7597,,,,
doll,42326,Providence,Lily,708.761,710.705,11022,7598,,,,
doll,42333,Providence,Lily,957.548,960.65,20108,7599,,,,
doll,42332,Providence,Lily,2057.593,2058.683,20101,7600,,,,
doll,42326,Providence,Lily,3155.811,3157.38,11022,7601,,,,
doll,42326,Providence,Lily,3157.38,3158.615,11022,7602,,,,
doll,42326,Providence,Lily,3206.013,3208.208,11022,7603,,,,
doll,42334,Providence,Lily,1727.296,1728.708,20115,7604,,,,
doll,42334,Providence,Lily,1757.921,1759.145,20115,7605,,,,
doll,42334,Providence,Lily,1759.145,1760.508,20115,7606,,,,
doll,42334,Providence,Lily,1805.781,1809.211,20115,7607,,,,
doll,42339,Providence,Lily,1085.173,1087.16,20227,7608,,,,
doll,42341,Providence,Lily,37.228,42.522,20317,7609,,,,
doll,42341,Providence,Lily,57.035,60.313,20317,7610,,,,
doll,42325,Providence,Lily,869.191,871.965,11009,7611,,,,
doll,42325,Providence,Lily,878.233,883.976,11009,7612,,,,
doll,42325,Providence,Lily,904.251,906.453,11009,7613,,,,
doll,42325,Providence,Lily,1052.7,1055.828,11009,7614,,,,
doll,42346,Providence,Lily,3577.393,3579.555,20506,7615,,,,
doll,42325,Providence,Lily,1088.898,1091.123,11009,7616,,,,
doll,42325,Providence,Lily,1119.608,1123.106,11009,7617,,,,
doll,42325,Providence,Lily,1135.111,1139.011,11009,7618,,,,
doll,42342,Providence,Lily,473.618,476.1,20402,7619,,,,
doll,42366,Providence,Lily,525.051,527.78,21025,7620,,,,
doll,42372,Providence,Lily,1321.277,1328.537,30025,7621,,,,
doll,42361,Providence,Lily,2765.921,2773.751,20904,7622,,,,
doll,42376,Providence,Lily,2264.027,2267.938,30323,7623,,,,
doll,42401,Providence,Naima,2226.578,2229.551,10524,7624,,,,
doll,42360,Providence,Lily,3455.618,3457.98,20819,7625,,,,
doll,42415,Providence,Naima,9.3,12.45,10915,7626,,,,
doll,42419,Providence,Naima,31.35,33.988,11116,7627,,,,
doll,42419,Providence,Naima,94.7,98.095,11116,7628,,,,
doll,42419,Providence,Naima,102.116,105.635,11116,7629,,,,
doll,42419,Providence,Naima,127.925,132.413,11116,7630,,,,
doll,42419,Providence,Naima,143.171,145.561,11116,7631,,,,
doll,42419,Providence,Naima,149.723,156.25,11116,7632,,,,
doll,42419,Providence,Naima,173.346,180.161,11116,7633,,,,
doll,42419,Providence,Naima,283.6,285.523,11116,7634,,,,
doll,42411,Providence,Naima,4022.57,4036.081,10818,7635,,,,
doll,42419,Providence,Naima,359.161,361.176,11116,7636,,,,
doll,42415,Providence,Naima,1636.183,1639.643,10915,7637,,,,
doll,42415,Providence,Naima,1688.855,1690.728,10915,7638,,,,
doll,42415,Providence,Naima,1896.115,1898.585,10915,7639,,,,
doll,42420,Providence,Naima,899.645,903.19,11018,7640,,,,
doll,42420,Providence,Naima,966.675,972.385,11018,7641,,,,
doll,42420,Providence,Naima,1012.51,1017.47,11018,7642,,,,
doll,42420,Providence,Naima,1209.68,1212.35,11018,7643,,,,
doll,42420,Providence,Naima,1877.08,1880.195,11018,7644,,,,
doll,42422,Providence,Naima,51.053,54.648,11012,7645,,,,
doll,42425,Providence,Naima,2184.783,2190.481,11126,7646,,,,
doll,42425,Providence,Naima,2283.578,2287.953,11126,7647,,,,
doll,42435,Providence,Naima,526.216,529.616,20217,7648,,,,
doll,42416,Providence,Naima,3886.54,3890.235,10921,7649,,,,
doll,42416,Providence,Naima,3900.68,3902.64,10921,7650,,,,
doll,42430,Providence,Naima,4008.783,4010.506,20110,7651,,,,
doll,42422,Providence,Naima,2466.901,2474.6,11012,7652,,,,
doll,42422,Providence,Naima,2485.243,2490.02,11012,7653,,,,
doll,42422,Providence,Naima,2662.616,2667.018,11012,7654,,,,
doll,42438,Providence,Naima,239.623,243.118,20324,7655,,,,
doll,42456,Providence,Naima,310.056,315.23,20811,7656,,,,
doll,42438,Providence,Naima,1714.793,1719.09,20324,7657,,,,
doll,42438,Providence,Naima,2030.851,2038.177,20324,7658,,,,
doll,42438,Providence,Naima,2109.708,2110.641,20324,7659,,,,
doll,42438,Providence,Naima,2210.698,2213.72,20324,7660,,,,
doll,42438,Providence,Naima,2215.808,2222.745,20324,7661,,,,
doll,42457,Providence,Naima,417.592,422.488,20819,7662,,,,
doll,42457,Providence,Naima,436.845,448,20819,7663,,,,
doll,42438,Providence,Naima,2290.513,2293.825,20324,7664,,,,
doll,42453,Providence,Naima,597.353,609.235,20713,7665,,,,
doll,42453,Providence,Naima,668.673,676.366,20713,7666,,,,
doll,42453,Providence,Naima,704.525,714.475,20713,7667,,,,
doll,42451,Providence,Naima,695.9,697.7,20625,7668,,,,
doll,42452,Providence,Naima,3126.575,3127.92,20703,7669,,,,
doll,42452,Providence,Naima,3144.32,3149.475,20703,7670,,,,
